time_s,voltage_v
-4.000000000000e-07,3.188442000
-2.000000000000e-07,3.188442000
-1.355252715607e-20,3.188442000
2.000000000000e-07,3.188442000
4.000000000000e-07,3.148241000
6.000000000000e-07,3.148241000
8.000000000000e-07,3.188442000
1.000000000000e-06,3.228643000
1.200000000000e-06,3.188442000
1.400000000000e-06,3.188442000
1.600000000000e-06,3.148241000
1.800000000000e-06,3.188442000
2.000000000000e-06,3.228643000
2.200000000000e-06,3.228643000
2.400000000000e-06,3.228643000
2.600000000000e-06,3.228643000
2.800000000000e-06,3.188442000
3.000000000000e-06,3.228643000
3.200000000000e-06,3.228643000
3.400000000000e-06,3.188442000
3.600000000000e-06,3.228643000
3.800000000000e-06,3.228643000
4.000000000000e-06,3.228643000
4.200000000000e-06,3.228643000
4.400000000000e-06,3.228643000
4.600000000000e-06,3.188442000
4.800000000000e-06,3.188442000
5.000000000000e-06,3.188442000
5.200000000000e-06,3.228643000
5.400000000000e-06,3.188442000
5.600000000000e-06,3.228643000
5.800000000000e-06,3.148241000
6.000000000000e-06,3.188442000
6.200000000000e-06,3.188442000
6.400000000000e-06,3.188442000
6.600000000000e-06,3.188442000
6.800000000000e-06,3.188442000
7.000000000000e-06,3.188442000
7.200000000000e-06,3.228643000
7.400000000000e-06,3.188442000
7.600000000000e-06,3.188442000
7.800000000000e-06,3.228643000
8.000000000000e-06,3.188442000
8.200000000000e-06,3.228643000
8.400000000000e-06,3.228643000
8.600000000000e-06,3.188442000
8.800000000000e-06,3.228643000
9.000000000000e-06,3.188442000
9.200000000000e-06,3.188442000
9.400000000000e-06,3.228643000
9.600000000000e-06,3.188442000
9.800000000000e-06,3.228643000
1.000000000000e-05,3.228643000
1.020000000000e-05,3.188442000
1.040000000000e-05,3.188442000
1.060000000000e-05,3.188442000
1.080000000000e-05,3.188442000
1.100000000000e-05,3.188442000
1.120000000000e-05,3.188442000
1.140000000000e-05,3.228643000
1.160000000000e-05,3.188442000
1.180000000000e-05,3.148241000
1.200000000000e-05,3.188442000
1.220000000000e-05,3.148241000
1.240000000000e-05,3.188442000
1.260000000000e-05,3.188442000
1.280000000000e-05,3.148241000
1.300000000000e-05,3.188442000
1.320000000000e-05,3.188442000
1.340000000000e-05,3.188442000
1.360000000000e-05,3.228643000
1.380000000000e-05,3.188442000
1.400000000000e-05,3.188442000
1.420000000000e-05,3.188442000
1.440000000000e-05,3.188442000
1.460000000000e-05,3.188442000
1.480000000000e-05,3.228643000
1.500000000000e-05,3.188442000
1.520000000000e-05,3.228643000
1.540000000000e-05,3.188442000
1.560000000000e-05,3.188442000
1.580000000000e-05,3.188442000
1.600000000000e-05,3.188442000
1.620000000000e-05,3.188442000
1.640000000000e-05,3.188442000
1.660000000000e-05,3.188442000
1.680000000000e-05,3.188442000
1.700000000000e-05,3.188442000
1.720000000000e-05,3.188442000
1.740000000000e-05,3.148241000
1.760000000000e-05,3.148241000
1.780000000000e-05,3.188442000
1.800000000000e-05,3.148241000
1.820000000000e-05,3.188442000
1.840000000000e-05,3.188442000
1.860000000000e-05,3.148241000
1.880000000000e-05,3.188442000
1.900000000000e-05,3.148241000
1.920000000000e-05,3.148241000
1.940000000000e-05,3.188442000
1.960000000000e-05,3.188442000
1.980000000000e-05,3.188442000
2.000000000000e-05,3.188442000
2.020000000000e-05,3.188442000
2.040000000000e-05,3.188442000
2.060000000000e-05,3.188442000
2.080000000000e-05,3.188442000
2.100000000000e-05,3.188442000
2.120000000000e-05,3.188442000
2.140000000000e-05,3.188442000
2.160000000000e-05,3.188442000
2.180000000000e-05,3.188442000
2.200000000000e-05,3.188442000
2.220000000000e-05,3.188442000
2.240000000000e-05,3.188442000
2.260000000000e-05,3.188442000
2.280000000000e-05,3.188442000
2.300000000000e-05,3.188442000
2.320000000000e-05,3.148241000
2.340000000000e-05,3.148241000
2.360000000000e-05,3.188442000
2.380000000000e-05,3.148241000
2.400000000000e-05,3.148241000
2.420000000000e-05,3.188442000
2.440000000000e-05,3.148241000
2.460000000000e-05,3.148241000
2.480000000000e-05,3.148241000
2.500000000000e-05,3.148241000
2.520000000000e-05,3.188442000
2.540000000000e-05,3.188442000
2.560000000000e-05,3.228643000
2.580000000000e-05,3.228643000
2.600000000000e-05,3.188442000
2.620000000000e-05,3.188442000
2.640000000000e-05,3.228643000
2.660000000000e-05,3.188442000
2.680000000000e-05,3.228643000
2.700000000000e-05,3.188442000
2.720000000000e-05,3.228643000
2.740000000000e-05,3.228643000
2.760000000000e-05,3.188442000
2.780000000000e-05,3.188442000
2.800000000000e-05,3.228643000
2.820000000000e-05,3.188442000
2.840000000000e-05,3.188442000
2.860000000000e-05,3.188442000
2.880000000000e-05,3.228643000
2.900000000000e-05,3.148241000
2.920000000000e-05,3.188442000
2.940000000000e-05,3.188442000
2.960000000000e-05,3.148241000
2.980000000000e-05,3.228643000
3.000000000000e-05,3.188442000
3.020000000000e-05,3.148241000
3.040000000000e-05,3.188442000
3.060000000000e-05,3.148241000
3.080000000000e-05,3.188442000
3.100000000000e-05,3.188442000
3.120000000000e-05,3.188442000
3.140000000000e-05,3.228643000
3.160000000000e-05,3.228643000
3.180000000000e-05,3.188442000
3.200000000000e-05,3.188442000
3.220000000000e-05,3.228643000
3.240000000000e-05,3.188442000
3.260000000000e-05,3.228643000
3.280000000000e-05,3.188442000
3.300000000000e-05,3.188442000
3.320000000000e-05,3.228643000
3.340000000000e-05,3.188442000
3.360000000000e-05,3.188442000
3.380000000000e-05,3.188442000
3.400000000000e-05,3.188442000
3.420000000000e-05,3.188442000
3.440000000000e-05,3.188442000
3.460000000000e-05,3.188442000
3.480000000000e-05,3.188442000
3.500000000000e-05,3.188442000
3.520000000000e-05,3.188442000
3.540000000000e-05,3.148241000
3.560000000000e-05,3.188442000
3.580000000000e-05,3.188442000
3.600000000000e-05,3.148241000
3.620000000000e-05,3.188442000
3.640000000000e-05,3.148241000
3.660000000000e-05,3.148241000
3.680000000000e-05,3.188442000
3.700000000000e-05,3.188442000
3.720000000000e-05,3.188442000
3.740000000000e-05,3.188442000
3.760000000000e-05,3.188442000
3.780000000000e-05,3.188442000
3.800000000000e-05,3.188442000
3.820000000000e-05,3.188442000
3.840000000000e-05,3.188442000
